CUPS;FECHA-HORA;INV / VER;CONSUMO Wh;GENERACION Wh;REACT Q1;REACT Q2;REACT Q3;REACT Q4;METODO OBT.;FIRMEZA;NUM FACTURA
ES002100000100007PD;04/11/2023 16:00;0;379;0;0;0;0;129;1;1;3.23E+15
ES002100000100007PD;04/11/2023 17:00;0;399;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;04/11/2023 18:00;0;1404;0;0;0;0;128;1;1;3.23E+15
ES002100000100007PD;04/11/2023 19:00;0;1020;0;0;0;0;137;1;1;3.23E+15
ES002100000100007PD;04/11/2023 20:00;0;530;0;1;0;0;214;1;1;3.23E+15
ES002100000100007PD;04/11/2023 21:00;0;1258;0;0;0;0;249;1;1;3.23E+15
ES002100000100007PD;04/11/2023 22:00;0;783;0;0;0;0;250;1;1;3.23E+15
ES002100000100007PD;04/11/2023 23:00;0;429;0;0;0;0;197;1;1;3.23E+15
ES002100000100007PD;05/11/2023 0:00;0;449;0;1;0;0;163;1;1;3.23E+15
ES002100000100007PD;05/11/2023 1:00;0;272;0;1;0;0;167;1;1;3.23E+15
ES002100000100007PD;05/11/2023 2:00;0;336;0;0;0;0;178;1;1;3.23E+15
ES002100000100007PD;05/11/2023 3:00;0;219;0;1;0;0;148;1;1;3.23E+15
ES002100000100007PD;05/11/2023 4:00;0;188;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;05/11/2023 5:00;0;189;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;05/11/2023 6:00;0;197;0;0;0;0;141;1;1;3.23E+15
ES002100000100007PD;05/11/2023 7:00;0;182;0;0;0;0;142;1;1;3.23E+15
ES002100000100007PD;05/11/2023 8:00;0;212;0;0;0;0;164;1;1;3.23E+15
ES002100000100007PD;05/11/2023 9:00;0;385;0;2;0;0;123;1;1;3.23E+15
ES002100000100007PD;05/11/2023 10:00;0;385;0;1;0;0;147;1;1;3.23E+15
ES002100000100007PD;05/11/2023 11:00;0;308;0;1;0;0;157;1;1;3.23E+15
ES002100000100007PD;05/11/2023 12:00;0;569;0;1;0;0;160;1;1;3.23E+15
ES002100000100007PD;05/11/2023 13:00;0;975;0;0;0;0;184;1;1;3.23E+15
ES002100000100007PD;05/11/2023 14:00;0;409;0;0;0;0;209;1;1;3.23E+15
ES002100000100007PD;05/11/2023 15:00;0;440;0;0;0;0;183;1;1;3.23E+15
ES002100000100007PD;05/11/2023 16:00;0;712;0;1;0;0;178;1;1;3.23E+15
ES002100000100007PD;05/11/2023 17:00;0;396;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;05/11/2023 18:00;0;436;0;0;0;0;143;1;1;3.23E+15
ES002100000100007PD;05/11/2023 19:00;0;457;0;1;0;0;165;1;1;3.23E+15
ES002100000100007PD;05/11/2023 20:00;0;706;0;0;0;0;163;1;1;3.23E+15
ES002100000100007PD;05/11/2023 21:00;0;483;0;0;0;0;189;1;1;3.23E+15
ES002100000100007PD;05/11/2023 22:00;0;722;0;0;0;0;171;1;1;3.23E+15
ES002100000100007PD;05/11/2023 23:00;0;428;0;0;0;0;164;1;1;3.23E+15
ES002100000100007PD;06/11/2023 0:00;0;346;0;1;0;0;213;1;1;3.23E+15
ES002100000100007PD;06/11/2023 1:00;0;1153;0;0;0;0;209;1;1;3.23E+15
ES002100000100007PD;06/11/2023 2:00;0;919;0;0;0;0;185;1;1;3.23E+15
ES002100000100007PD;06/11/2023 3:00;0;179;0;0;0;0;150;1;1;3.23E+15
ES002100000100007PD;06/11/2023 4:00;0;253;0;1;0;0;130;1;1;3.23E+15
ES002100000100007PD;06/11/2023 5:00;0;204;0;0;0;0;133;1;1;3.23E+15
ES002100000100007PD;06/11/2023 6:00;0;165;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;06/11/2023 7:00;0;174;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;06/11/2023 8:00;0;383;0;1;0;0;156;1;1;3.23E+15
ES002100000100007PD;06/11/2023 9:00;0;275;0;1;0;0;134;1;1;3.23E+15
ES002100000100007PD;06/11/2023 10:00;0;361;0;0;0;0;137;1;1;3.23E+15
ES002100000100007PD;06/11/2023 11:00;0;196;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;06/11/2023 12:00;0;278;0;1;0;0;166;1;1;3.23E+15
ES002100000100007PD;06/11/2023 13:00;0;655;0;0;0;0;196;1;1;3.23E+15
ES002100000100007PD;06/11/2023 14:00;0;239;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;06/11/2023 15:00;0;751;0;0;0;0;145;1;1;3.23E+15
ES002100000100007PD;06/11/2023 16:00;0;465;0;1;0;0;137;1;1;3.23E+15
ES002100000100007PD;06/11/2023 17:00;0;252;0;0;0;0;147;1;1;3.23E+15
ES002100000100007PD;06/11/2023 18:00;0;336;0;0;0;0;147;1;1;3.23E+15
ES002100000100007PD;06/11/2023 19:00;0;351;0;0;0;0;157;1;1;3.23E+15
ES002100000100007PD;06/11/2023 20:00;0;369;0;0;0;0;147;1;1;3.23E+15
ES002100000100007PD;06/11/2023 21:00;0;393;0;1;0;0;156;1;1;3.23E+15
ES002100000100007PD;06/11/2023 22:00;0;507;0;0;0;0;210;1;1;3.23E+15
ES002100000100007PD;06/11/2023 23:00;0;558;0;0;0;0;229;1;1;3.23E+15
ES002100000100007PD;07/11/2023 0:00;0;517;0;0;0;0;192;1;1;3.23E+15
ES002100000100007PD;07/11/2023 1:00;0;1564;0;0;0;0;169;1;1;3.23E+15
ES002100000100007PD;07/11/2023 2:00;0;407;0;1;0;0;131;1;1;3.23E+15
ES002100000100007PD;07/11/2023 3:00;0;207;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;07/11/2023 4:00;0;189;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;07/11/2023 5:00;0;197;0;0;0;0;154;1;1;3.23E+15
ES002100000100007PD;07/11/2023 6:00;0;237;0;0;0;0;139;1;1;3.23E+15
ES002100000100007PD;07/11/2023 7:00;0;226;0;0;0;0;138;1;1;3.23E+15
ES002100000100007PD;07/11/2023 8:00;0;361;0;1;0;0;157;1;1;3.23E+15
ES002100000100007PD;07/11/2023 9:00;0;314;0;0;0;0;148;1;1;3.23E+15
ES002100000100007PD;07/11/2023 10:00;0;352;0;1;0;0;161;1;1;3.23E+15
ES002100000100007PD;07/11/2023 11:00;0;484;0;0;0;0;211;1;1;3.23E+15
ES002100000100007PD;07/11/2023 12:00;0;257;0;1;0;0;141;1;1;3.23E+15
ES002100000100007PD;07/11/2023 13:00;0;270;0;1;0;0;153;1;1;3.23E+15
ES002100000100007PD;07/11/2023 14:00;0;392;0;0;0;0;128;1;1;3.23E+15
ES002100000100007PD;07/11/2023 15:00;0;392;0;0;0;0;134;1;1;3.23E+15
ES002100000100007PD;07/11/2023 16:00;0;502;0;0;0;0;184;1;1;3.23E+15
ES002100000100007PD;07/11/2023 17:00;0;269;0;1;0;0;133;1;1;3.23E+15
ES002100000100007PD;07/11/2023 18:00;0;261;0;0;0;0;148;1;1;3.23E+15
ES002100000100007PD;07/11/2023 19:00;0;363;0;0;0;0;127;1;1;3.23E+15
ES002100000100007PD;07/11/2023 20:00;0;365;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;07/11/2023 21:00;0;410;0;0;0;0;182;1;1;3.23E+15
ES002100000100007PD;07/11/2023 22:00;0;504;0;1;0;0;179;1;1;3.23E+15
ES002100000100007PD;07/11/2023 23:00;0;438;0;0;0;0;208;1;1;3.23E+15
ES002100000100007PD;08/11/2023 0:00;0;315;0;1;0;0;209;1;1;3.23E+15
ES002100000100007PD;08/11/2023 1:00;0;230;0;0;0;0;177;1;1;3.23E+15
ES002100000100007PD;08/11/2023 2:00;0;193;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;08/11/2023 3:00;0;168;0;0;0;0;143;1;1;3.23E+15
ES002100000100007PD;08/11/2023 4:00;0;181;0;1;0;0;146;1;1;3.23E+15
ES002100000100007PD;08/11/2023 5:00;0;175;0;0;0;0;158;1;1;3.23E+15
ES002100000100007PD;08/11/2023 6:00;0;236;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;08/11/2023 7:00;0;189;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;08/11/2023 8:00;0;403;0;1;0;0;145;1;1;3.23E+15
ES002100000100007PD;08/11/2023 9:00;0;514;0;0;0;0;138;1;1;3.23E+15
ES002100000100007PD;08/11/2023 10:00;0;345;0;0;0;0;143;1;1;3.23E+15
ES002100000100007PD;08/11/2023 11:00;0;1070;0;1;0;0;147;1;1;3.23E+15
ES002100000100007PD;08/11/2023 12:00;0;803;0;1;0;0;146;1;1;3.23E+15
ES002100000100007PD;08/11/2023 13:00;0;216;0;0;0;0;142;1;1;3.23E+15
ES002100000100007PD;08/11/2023 14:00;0;227;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;08/11/2023 15:00;0;909;0;1;0;0;246;1;1;3.23E+15
ES002100000100007PD;08/11/2023 16:00;0;922;0;0;0;0;122;1;1;3.23E+15
ES002100000100007PD;08/11/2023 17:00;0;469;0;1;0;0;124;1;1;3.23E+15
ES002100000100007PD;08/11/2023 18:00;0;443;0;1;0;0;151;1;1;3.23E+15
ES002100000100007PD;08/11/2023 19:00;0;443;0;0;0;0;199;1;1;3.23E+15
ES002100000100007PD;08/11/2023 20:00;0;414;0;0;0;0;225;1;1;3.23E+15
ES002100000100007PD;08/11/2023 21:00;0;388;0;0;0;0;197;1;1;3.23E+15
ES002100000100007PD;08/11/2023 22:00;0;620;0;1;0;0;230;1;1;3.23E+15
ES002100000100007PD;08/11/2023 23:00;0;441;0;0;0;0;193;1;1;3.23E+15
ES002100000100007PD;09/11/2023 0:00;0;360;0;0;0;0;202;1;1;3.23E+15
ES002100000100007PD;09/11/2023 1:00;0;339;0;0;0;0;180;1;1;3.23E+15
ES002100000100007PD;09/11/2023 2:00;0;186;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;09/11/2023 3:00;0;171;0;1;0;0;154;1;1;3.23E+15
ES002100000100007PD;09/11/2023 4:00;0;165;0;0;0;0;146;1;1;3.23E+15
ES002100000100007PD;09/11/2023 5:00;0;184;0;0;0;0;141;1;1;3.23E+15
ES002100000100007PD;09/11/2023 6:00;0;191;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;09/11/2023 7:00;0;269;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;09/11/2023 8:00;0;368;0;1;0;0;155;1;1;3.23E+15
ES002100000100007PD;09/11/2023 9:00;0;255;0;2;0;0;144;1;1;3.23E+15
ES002100000100007PD;09/11/2023 10:00;0;457;0;0;0;0;128;1;1;3.23E+15
ES002100000100007PD;09/11/2023 11:00;0;1361;0;0;0;0;124;1;1;3.23E+15
ES002100000100007PD;09/11/2023 12:00;0;1113;0;1;0;0;234;1;1;3.23E+15
ES002100000100007PD;09/11/2023 13:00;0;1035;0;0;0;0;312;1;1;3.23E+15
ES002100000100007PD;09/11/2023 14:00;0;1212;0;0;0;0;243;1;1;3.23E+15
ES002100000100007PD;09/11/2023 15:00;0;739;0;1;0;0;177;1;1;3.23E+15
ES002100000100007PD;09/11/2023 16:00;0;399;0;0;0;0;126;1;1;3.23E+15
ES002100000100007PD;09/11/2023 17:00;0;391;0;0;0;0;147;1;1;3.23E+15
ES002100000100007PD;09/11/2023 18:00;0;449;0;0;0;0;183;1;1;3.23E+15
ES002100000100007PD;09/11/2023 19:00;0;1002;0;0;0;0;227;1;1;3.23E+15
ES002100000100007PD;09/11/2023 20:00;0;517;0;0;0;0;215;1;1;3.23E+15
ES002100000100007PD;09/11/2023 21:00;0;476;0;2;0;0;178;1;1;3.23E+15
ES002100000100007PD;09/11/2023 22:00;0;480;0;0;0;0;193;1;1;3.23E+15
ES002100000100007PD;09/11/2023 23:00;0;438;0;0;0;0;200;1;1;3.23E+15
ES002100000100007PD;10/11/2023 0:00;0;380;0;0;0;0;214;1;1;3.23E+15
ES002100000100007PD;10/11/2023 1:00;0;364;0;1;0;0;184;1;1;3.23E+15
ES002100000100007PD;10/11/2023 2:00;0;242;0;0;0;0;141;1;1;3.23E+15
ES002100000100007PD;10/11/2023 3:00;0;211;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;10/11/2023 4:00;0;195;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;10/11/2023 5:00;0;210;0;0;0;0;150;1;1;3.23E+15
ES002100000100007PD;10/11/2023 6:00;0;262;0;1;0;0;133;1;1;3.23E+15
ES002100000100007PD;10/11/2023 7:00;0;220;0;0;0;0;134;1;1;3.23E+15
ES002100000100007PD;10/11/2023 8:00;0;366;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;10/11/2023 9:00;0;559;0;1;0;0;142;1;1;3.23E+15
ES002100000100007PD;10/11/2023 10:00;0;657;0;0;0;0;131;1;1;3.23E+15
ES002100000100007PD;10/11/2023 11:00;0;1137;0;1;0;0;123;1;1;3.23E+15
ES002100000100007PD;10/11/2023 12:00;0;1121;0;3;0;0;133;1;1;3.23E+15
ES002100000100007PD;10/11/2023 13:00;0;502;0;2;0;0;137;1;1;3.23E+15
ES002100000100007PD;10/11/2023 14:00;0;1143;0;1;0;0;284;1;1;3.23E+15
ES002100000100007PD;10/11/2023 15:00;0;2129;0;0;0;0;350;1;1;3.23E+15
ES002100000100007PD;10/11/2023 16:00;0;938;0;0;0;0;97;1;1;3.23E+15
ES002100000100007PD;10/11/2023 17:00;0;2238;0;1;0;0;117;1;1;3.23E+15
ES002100000100007PD;10/11/2023 18:00;0;628;0;2;0;0;124;1;1;3.23E+15
ES002100000100007PD;10/11/2023 19:00;0;325;0;0;0;0;176;1;1;3.23E+15
ES002100000100007PD;10/11/2023 20:00;0;321;0;0;0;0;188;1;1;3.23E+15
ES002100000100007PD;10/11/2023 21:00;0;307;0;0;0;0;196;1;1;3.23E+15
ES002100000100007PD;10/11/2023 22:00;0;393;0;0;0;0;200;1;1;3.23E+15
ES002100000100007PD;10/11/2023 23:00;0;305;0;1;0;0;177;1;1;3.23E+15
ES002100000100007PD;11/11/2023 0:00;0;353;0;0;0;0;150;1;1;3.23E+15
ES002100000100007PD;11/11/2023 1:00;0;264;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;11/11/2023 2:00;0;223;0;1;0;0;146;1;1;3.23E+15
ES002100000100007PD;11/11/2023 3:00;0;188;0;1;0;0;154;1;1;3.23E+15
ES002100000100007PD;11/11/2023 4:00;0;198;0;0;0;0;147;1;1;3.23E+15
ES002100000100007PD;11/11/2023 5:00;0;177;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;11/11/2023 6:00;0;186;0;0;0;0;138;1;1;3.23E+15
ES002100000100007PD;11/11/2023 7:00;0;191;0;0;0;0;140;1;1;3.23E+15
ES002100000100007PD;11/11/2023 8:00;0;350;0;1;0;0;156;1;1;3.23E+15
ES002100000100007PD;11/11/2023 9:00;0;271;0;0;0;0;154;1;1;3.23E+15
ES002100000100007PD;11/11/2023 10:00;0;501;0;1;0;0;194;1;1;3.23E+15
ES002100000100007PD;11/11/2023 11:00;0;1749;0;0;0;0;322;1;1;3.23E+15
ES002100000100007PD;11/11/2023 12:00;0;1451;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;11/11/2023 13:00;0;256;0;1;0;0;137;1;1;3.23E+15
ES002100000100007PD;11/11/2023 14:00;0;244;0;1;0;0;155;1;1;3.23E+15
ES002100000100007PD;11/11/2023 15:00;0;247;0;0;0;0;163;1;1;3.23E+15
ES002100000100007PD;11/11/2023 16:00;0;228;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;11/11/2023 17:00;0;466;0;2;0;0;121;1;1;3.23E+15
ES002100000100007PD;11/11/2023 18:00;0;611;0;0;0;0;116;1;1;3.23E+15
ES002100000100007PD;11/11/2023 19:00;0;537;0;3;0;0;162;1;1;3.23E+15
ES002100000100007PD;11/11/2023 20:00;0;651;0;1;0;0;163;1;1;3.23E+15
ES002100000100007PD;11/11/2023 21:00;0;493;0;0;0;0;223;1;1;3.23E+15
ES002100000100007PD;11/11/2023 22:00;0;555;0;0;0;0;228;1;1;3.23E+15
ES002100000100007PD;11/11/2023 23:00;0;458;0;0;0;0;180;1;1;3.23E+15
ES002100000100007PD;12/11/2023 0:00;0;1228;0;1;0;0;175;1;1;3.23E+15
ES002100000100007PD;12/11/2023 1:00;0;880;0;0;0;0;172;1;1;3.23E+15
ES002100000100007PD;12/11/2023 2:00;0;218;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;12/11/2023 3:00;0;188;0;0;0;0;141;1;1;3.23E+15
ES002100000100007PD;12/11/2023 4:00;0;220;0;0;0;0;137;1;1;3.23E+15
ES002100000100007PD;12/11/2023 5:00;0;190;0;1;0;0;143;1;1;3.23E+15
ES002100000100007PD;12/11/2023 6:00;0;174;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;12/11/2023 7:00;0;184;0;0;0;0;154;1;1;3.23E+15
ES002100000100007PD;12/11/2023 8:00;0;166;0;0;0;0;149;1;1;3.23E+15
ES002100000100007PD;12/11/2023 9:00;0;221;0;1;0;0;144;1;1;3.23E+15
ES002100000100007PD;12/11/2023 10:00;0;1256;0;2;0;0;144;1;1;3.23E+15
ES002100000100007PD;12/11/2023 11:00;0;1339;0;0;0;0;196;1;1;3.23E+15
ES002100000100007PD;12/11/2023 12:00;0;835;0;1;0;0;201;1;1;3.23E+15
ES002100000100007PD;12/11/2023 13:00;0;391;0;1;0;0;188;1;1;3.23E+15
ES002100000100007PD;12/11/2023 14:00;0;339;0;0;0;0;198;1;1;3.23E+15
ES002100000100007PD;12/11/2023 15:00;0;602;0;0;0;0;183;1;1;3.23E+15
ES002100000100007PD;12/11/2023 16:00;0;366;0;0;0;0;140;1;1;3.23E+15
ES002100000100007PD;12/11/2023 17:00;0;1340;0;0;0;0;121;1;1;3.23E+15
ES002100000100007PD;12/11/2023 18:00;0;801;0;1;0;0;144;1;1;3.23E+15
ES002100000100007PD;12/11/2023 19:00;0;478;0;0;0;0;225;1;1;3.23E+15
ES002100000100007PD;12/11/2023 20:00;0;413;0;0;0;0;224;1;1;3.23E+15
ES002100000100007PD;12/11/2023 21:00;0;418;0;0;0;0;231;1;1;3.23E+15
ES002100000100007PD;12/11/2023 22:00;0;501;0;0;0;0;236;1;1;3.23E+15
ES002100000100007PD;12/11/2023 23:00;0;507;0;1;0;0;182;1;1;3.23E+15
ES002100000100007PD;13/11/2023 0:00;0;501;0;0;0;0;207;1;1;3.23E+15
ES002100000100007PD;13/11/2023 1:00;0;329;0;0;0;0;178;1;1;3.23E+15
ES002100000100007PD;13/11/2023 2:00;0;217;0;1;0;0;142;1;1;3.23E+15
ES002100000100007PD;13/11/2023 3:00;0;198;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;13/11/2023 4:00;0;178;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;13/11/2023 5:00;0;183;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;13/11/2023 6:00;0;180;0;0;0;0;147;1;1;3.23E+15
ES002100000100007PD;13/11/2023 7:00;0;197;0;1;0;0;134;1;1;3.23E+15
ES002100000100007PD;13/11/2023 8:00;0;356;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;13/11/2023 9:00;0;312;0;0;0;0;161;1;1;3.23E+15
ES002100000100007PD;13/11/2023 10:00;0;452;0;2;0;0;129;1;1;3.23E+15
ES002100000100007PD;13/11/2023 11:00;0;279;0;0;0;0;190;1;1;3.23E+15
ES002100000100007PD;13/11/2023 12:00;0;1047;0;2;0;0;210;1;1;3.23E+15
ES002100000100007PD;13/11/2023 13:00;0;1360;0;0;0;0;171;1;1;3.23E+15
ES002100000100007PD;13/11/2023 14:00;0;337;0;0;0;0;160;1;1;3.23E+15
ES002100000100007PD;13/11/2023 15:00;0;716;0;0;0;0;197;1;1;3.23E+15
ES002100000100007PD;13/11/2023 16:00;0;822;0;0;0;0;169;1;1;3.23E+15
ES002100000100007PD;13/11/2023 17:00;0;1704;0;0;0;0;172;1;1;3.23E+15
ES002100000100007PD;13/11/2023 18:00;0;467;0;1;0;0;146;1;1;3.23E+15
ES002100000100007PD;13/11/2023 19:00;0;422;0;0;0;0;208;1;1;3.23E+15
ES002100000100007PD;13/11/2023 20:00;0;663;0;1;0;0;222;1;1;3.23E+15
ES002100000100007PD;13/11/2023 21:00;0;478;0;0;0;0;222;1;1;3.23E+15
ES002100000100007PD;13/11/2023 22:00;0;602;0;0;0;0;208;1;1;3.23E+15
ES002100000100007PD;13/11/2023 23:00;0;392;0;0;0;0;168;1;1;3.23E+15
ES002100000100007PD;14/11/2023 0:00;0;341;0;0;0;0;168;1;1;3.23E+15
ES002100000100007PD;14/11/2023 1:00;0;231;0;0;0;0;157;1;1;3.23E+15
ES002100000100007PD;14/11/2023 2:00;0;192;0;0;0;0;150;1;1;3.23E+15
ES002100000100007PD;14/11/2023 3:00;0;211;0;1;0;0;146;1;1;3.23E+15
ES002100000100007PD;14/11/2023 4:00;0;231;0;0;0;0;146;1;1;3.23E+15
ES002100000100007PD;14/11/2023 5:00;0;313;0;0;0;0;122;1;1;3.23E+15
ES002100000100007PD;14/11/2023 6:00;0;228;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;14/11/2023 7:00;0;197;0;0;0;0;152;1;1;3.23E+15
ES002100000100007PD;14/11/2023 8:00;0;407;0;1;0;0;149;1;1;3.23E+15
ES002100000100007PD;14/11/2023 9:00;0;289;0;0;0;0;135;1;1;3.23E+15
ES002100000100007PD;14/11/2023 10:00;0;232;0;1;0;0;149;1;1;3.23E+15
ES002100000100007PD;14/11/2023 11:00;0;195;0;0;0;0;164;1;1;3.23E+15
ES002100000100007PD;14/11/2023 12:00;0;501;0;1;0;0;161;1;1;3.23E+15
ES002100000100007PD;14/11/2023 13:00;0;315;0;0;0;0;139;1;1;3.23E+15
ES002100000100007PD;14/11/2023 14:00;0;271;0;0;0;0;135;1;1;3.23E+15
ES002100000100007PD;14/11/2023 15:00;0;625;0;2;0;0;214;1;1;3.23E+15
ES002100000100007PD;14/11/2023 16:00;0;1283;0;1;0;0;166;1;1;3.23E+15
ES002100000100007PD;14/11/2023 17:00;0;925;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;14/11/2023 18:00;0;444;0;0;0;0;171;1;1;3.23E+15
ES002100000100007PD;14/11/2023 19:00;0;502;0;0;0;0;192;1;1;3.23E+15
ES002100000100007PD;14/11/2023 20:00;0;498;0;0;0;0;178;1;1;3.23E+15
ES002100000100007PD;14/11/2023 21:00;0;413;0;1;0;0;174;1;1;3.23E+15
ES002100000100007PD;14/11/2023 22:00;0;513;0;0;0;0;193;1;1;3.23E+15
ES002100000100007PD;14/11/2023 23:00;0;467;0;0;0;0;227;1;1;3.23E+15
ES002100000100007PD;15/11/2023 0:00;0;484;0;1;0;0;198;1;1;3.23E+15
ES002100000100007PD;15/11/2023 1:00;0;307;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;15/11/2023 2:00;0;218;0;0;0;0;146;1;1;3.23E+15
ES002100000100007PD;15/11/2023 3:00;0;186;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;15/11/2023 4:00;0;189;0;0;0;0;156;1;1;3.23E+15
ES002100000100007PD;15/11/2023 5:00;0;188;0;1;0;0;156;1;1;3.23E+15
ES002100000100007PD;15/11/2023 6:00;0;210;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;15/11/2023 7:00;0;206;0;0;0;0;143;1;1;3.23E+15
ES002100000100007PD;15/11/2023 8:00;0;377;0;0;0;0;162;1;1;3.23E+15
ES002100000100007PD;15/11/2023 9:00;0;291;0;1;0;0;152;1;1;3.23E+15
ES002100000100007PD;15/11/2023 10:00;0;349;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;15/11/2023 11:00;0;975;0;0;0;0;144;1;1;3.23E+15
ES002100000100007PD;15/11/2023 12:00;0;372;0;1;0;0;130;1;1;3.23E+15
ES002100000100007PD;15/11/2023 13:00;0;286;0;1;0;0;157;1;1;3.23E+15
ES002100000100007PD;15/11/2023 14:00;0;268;0;1;0;0;163;1;1;3.23E+15
ES002100000100007PD;15/11/2023 15:00;0;637;0;1;0;0;201;1;1;3.23E+15
ES002100000100007PD;15/11/2023 16:00;0;1352;0;0;0;0;158;1;1;3.23E+15
ES002100000100007PD;15/11/2023 17:00;0;1234;0;0;0;0;123;1;1;3.23E+15
ES002100000100007PD;15/11/2023 18:00;0;457;0;0;0;0;151;1;1;3.23E+15
ES002100000100007PD;15/11/2023 19:00;0;412;0;1;0;0;188;1;1;3.23E+15
ES002100000100007PD;15/11/2023 20:00;0;524;0;0;0;0;160;1;1;3.23E+15
ES002100000100007PD;15/11/2023 21:00;0;426;0;0;0;0;180;1;1;3.23E+15
ES002100000100007PD;15/11/2023 22:00;0;521;0;0;0;0;227;1;1;3.23E+15
ES002100000100007PD;15/11/2023 23:00;0;436;0;0;0;0;223;1;1;3.23E+15
ES002100000100007PD;16/11/2023 0:00;0;379;0;1;0;0;192;1;1;3.23E+15
ES002100000100007PD;16/11/2023 1:00;0;329;0;0;0;0;177;1;1;3.23E+15
ES002100000100007PD;16/11/2023 2:00;0;217;0;0;0;0;160;1;1;3.23E+15
ES002100000100007PD;16/11/2023 3:00;0;211;0;0;0;0;158;1;1;3.23E+15
ES002100000100007PD;16/11/2023 4:00;0;238;0;0;0;0;141;1;1;3.23E+15
ES002100000100007PD;16/11/2023 5:00;0;215;0;1;0;0;147;1;1;3.23E+15
ES002100000100007PD;16/11/2023 6:00;0;197;0;0;0;0;159;1;1;3.23E+15
ES002100000100007PD;16/11/2023 7:00;0;185;0;0;0;0;154;1;1;3.23E+15
ES002100000100007PD;16/11/2023 8:00;0;340;0;0;0;0;141;1;1;3.23E+15
ES002100000100007PD;16/11/2023 9:00;0;0;0;0;0;0;0;1;1;3.23E+15
ES002100000100007PD;16/11/2023 10:00;0;378;0;0;0;0;81;1;1;3.23E+15
ES002100000100007PD;16/11/2023 11:00;0;327;0;1;0;0;153;1;1;3.23E+15
ES002100000100007PD;16/11/2023 12:00;0;314;0;1;0;0;162;1;1;3.23E+15
ES002100000100007PD;16/11/2023 13:00;0;614;0;0;0;0;197;1;1;3.23E+15
ES002100000100007PD;16/11/2023 14:00;0;406;0;1;0;0;180;1;1;3.23E+15
ES002100000100007PD;16/11/2023 15:00;0;532;0;5;0;0;169;1;1;3.23E+15
ES002100000100007PD;16/11/2023 16:00;0;1162;0;0;0;0;128;1;1;3.23E+15
ES002100000100007PD;16/11/2023 17:00;0;976;0;1;0;0;130;1;1;3.23E+15
ES002100000100007PD;16/11/2023 18:00;0;399;0;0;0;0;173;1;1;3.23E+15
ES002100000100007PD;16/11/2023 19:00;0;466;0;0;0;0;191;1;1;3.23E+15
ES002100000100007PD;16/11/2023 20:00;0;543;0;0;0;0;189;1;1;3.23E+15
ES002100000100007PD;16/11/2023 21:00;0;465;0;2;0;0;186;1;1;3.23E+15
ES002100000100007PD;16/11/2023 22:00;0;451;0;0;0;0;193;1;1;3.23E+15
ES002100000100007PD;16/11/2023 23:00;0;437;0;0;0;0;222;1;1;3.23E+15
ES002100000100007PD;17/11/2023 0:00;0;477;0;1;0;0;214;1;1;3.23E+15
ES002100000100007PD;17/11/2023 1:00;0;337;0;0;0;0;167;1;1;3.23E+15
ES002100000100007PD;17/11/2023 2:00;0;223;0;0;0;0;155;1;1;3.23E+15
ES002100000100007PD;17/11/2023 3:00;0;180;0;0;0;0;153;1;1;3.23E+15
ES002100000100007PD;17/11/2023 4:00;0;164;0;1;0;0;151;1;1;3.23E+15
